user1,user2
103,4888
103,2557
103,8495
103,9429
9900,1824
9900,4055
9900,10857
9900,781
9900,1913
9900,9595
9900,142
9900,662
9900,8345
9900,9403
9900,3540
9900,7651
9900,148
9900,974
9900,2525
9900,9429
9900,1241
9900,10651
9900,7488
9900,6387
9900,1146
9900,931
9900,7473
9900,1140
10621,1824
10621,9324
10621,4218
10621,4754
10621,1206
10621,1770
10621,10033
10621,1441
10621,9069
10621,6407
11265,915
11265,8037
11265,1027
54,915
54,10208
54,11125
54,1027
1877,915
1877,8409
1877,6124
1877,5939
1877,4450
1877,1511
7505,5812
7505,10563
7505,5308
7505,8945
480,5812
480,3188
480,4281
480,681
480,4678
480,3189
480,9574
480,1319
480,6823
480,2728
480,817
480,4402
480,10950
480,3387
480,39
480,4932
480,8895
480,2290
480,6932
480,7600
480,10035
9428,5812
9428,4864
9428,2682
9428,3483
9428,3938
9428,7360
9428,4534
9428,2441
9428,8300
9428,3250
9428,9820
9428,6925
9428,2723
9428,10085
6268,5812
6268,7178
6268,6912
6268,132
6268,589
6268,3512
6268,2945
6268,6053
6268,80
6268,1474
6268,11283
6268,644
6268,9407
6268,971
6268,4676
6268,7928
6268,5802
6268,7887
6268,7935
6268,2752
6268,4671
6268,2290
6268,2398
6268,954
6268,9348
6268,8046
6268,8213
6268,1146
6268,5330
6519,5812
6519,218
4402,5812
4402,5505
4402,480
4402,6932
4402,7600
3480,5812
3480,8325
3480,2125
3480,2731
3480,10454
3480,3968
3480,3324
6969,5812
6969,4065
6969,8045
7048,5812
7048,2588
7048,5030
7048,4287
7048,6387
589,5812
589,3573
589,4676
589,9018
589,6268
589,7745
589,6005
589,1146
589,3555
589,4413
589,2125
589,8045
8496,5812
8496,10739
8496,2261
8496,9903
8496,601
8496,754
8496,9804
8496,1408
8496,8045
6005,5812
6005,589
6005,11295
6005,1474
6005,3189
6005,1319
6005,7351
6005,8152
6005,6119
6005,4676
6005,817
6005,4942
6005,427
6005,6512
6005,3573
6005,1427
1319,5812
1319,8414
1319,10103
1319,4126
1319,6005
1319,8220
1319,1154
1319,5768
1319,8046
1319,268
1319,427
1319,9681
1319,8045
1319,11064
1319,480
1319,1327
1319,1993
7896,5812
7896,11283
7896,4343
7896,2222
7896,1990
7896,5066
7896,4675
7896,3169
8883,5812
8883,377
8883,8045
8883,5383
5851,5812
5851,8922
5851,1146
817,5812
817,5675
817,737
817,10934
817,8987
817,6266
817,2198
817,2823
817,6398
817,373
817,579
817,1108
817,480
817,1161
817,2570
817,976
817,3810
817,2807
817,7903
817,9288
817,8889
817,6005
817,5728
817,1258
2504,8045
2504,9227
9227,2504
9227,4734
9227,8536
9227,5917
9227,9349
9227,10844
9227,10244
9227,8045
9227,3421
5534,6871
5534,1721
5534,7747
5534,6558
6871,5534
6871,10958
6871,1277
6871,5549
6871,5416
6871,6717
6871,8100
6871,3660
6871,9565
6871,9064
6871,6618
6871,6824
6871,2657
6871,2805
6871,6655
6871,8347
6871,7747
6871,6074
1721,5534
1721,11096
1721,6706
1721,8154
1721,3775
1721,4536
1721,1272
1721,1457
6558,5534
6558,7025
6558,2125
6558,2820
10028,2015
10028,8943
2015,10028
8943,10028
2348,11315
2348,4718
2348,1414
2348,595
2348,6023
2348,8045
11315,2348
11315,7041
11315,4299
11315,1118
11315,9574
11315,6909
11315,1414
11315,496
11315,2114
11315,6153
11315,571
11315,9136
11315,575
11315,815
11315,8045
11315,9122
1414,2348
1414,4740
1414,7354
1414,6023
1414,595
1414,6570
1414,6153
1414,11315
1414,7464
1414,415
1414,8968
1414,5303
1414,1457
1414,8045
1414,496
1414,8671
1414,9774
1414,6447
1414,2927
595,2348
595,8968
595,3233
595,1414
4083,5293
4083,3002
4083,10240
4083,4023
4083,2501
4083,513
4083,8624
4083,531
4083,7829
5293,4083
5293,3704
5293,10133
5293,7797
5293,8045
5293,9291
5293,6973
5293,7034
5293,6025
5293,4703
5293,531
3002,4083
3002,6658
3002,6792
3002,8734
3002,6736
3002,9456
3002,7937
3002,3348
3002,6347
3002,10531
3002,4533
3002,2233
3002,3630
3002,2443
3002,3133
3002,141
10240,4083
10240,1865
10240,9265
10240,10133
10240,1765
10240,10620
10240,4358
10240,6935
10240,9576
10240,10149
10240,5523
10240,9294
10240,2941
10240,4318
10240,10823
4023,4083
4023,881
4023,4368
4023,8244
4023,5017
4023,9725
2501,4083
2501,1924
2501,2304
2501,552
513,4083
513,4368
513,531
513,9725
513,5453
531,4083
531,1175
531,2281
531,7125
531,2859
531,1451
531,5133
531,6852
531,6792
531,8734
531,10384
531,10671
531,3804
531,998
531,5317
531,2171
531,2132
531,5293
531,10849
531,4368
531,5939
531,8624
531,8437
531,2304
531,9146
531,1508
531,10531
531,5283
531,5453
531,2941
531,6094
531,513
531,3014
531,4255
531,6709
531,4937
531,3623
7829,4083
7829,10563
7829,4058
7829,11042
7829,5567
7829,814
7829,8220
7829,6386
7829,4204
7829,8659
7829,9122
7829,8045
7829,8788
11066,724
11066,4756
11066,10217
11066,9929
11066,1457
11066,8045
724,11066
724,4310
724,11132
724,4313
724,7287
724,7747
10217,11066
10217,8045
10217,5939
9929,11066
9929,3841
9929,4717
9929,8659
9929,8045
9929,3668
5198,3705
5198,551
5198,10309
3705,5198
3705,32
3705,11295
3705,9596
3705,6483
3705,3444
3705,3156
3705,811
3705,4016
3705,10598
3705,630
3705,8498
3705,2484
3705,1917
3705,6658
3705,5096
3705,6319
551,5198
551,6387
551,9806
551,2538
551,5336
551,11234
551,1011
1071,3749
1071,8595
1071,1500
1071,5312
1071,2609
1071,9847
1071,6830
1071,7270
1071,8489
1071,6678
1071,8015
1071,6648
1071,1168
1071,7888
1071,383
1071,7345
1071,4580
1071,9286
1071,7296
1071,4126
1071,4460
1071,10698
1071,4865
1071,7385
1071,6105
1071,939
1071,2104
1071,2329
1071,2971
1071,5105
1071,11064
1071,2852
1071,10324
1071,2062
1071,9012
1071,4686
383,3749
383,8595
383,9321
383,8974
383,9903
383,9847
383,8015
383,1168
383,1071
383,10562
383,6646
383,2982
383,182
2320,3749
2320,5645
4051,3749
4051,8045
4051,9429
4051,4603
2104,3749
2104,6691
2104,4377
2104,4959
2104,4902
2104,1323
2104,8842
2104,11193
2104,8443
2104,6067
2104,6290
2104,4621
2104,2551
2104,2804
2104,10438
2104,3432
2104,5040
2104,9848
2104,9122
2104,9159
2104,5900
2104,624
2104,2782
2104,1071
2104,673
2104,5262
2104,4010
2104,2211
2104,815
2104,10835
2104,7758
2104,10796
2104,148
2104,5910
2104,3318
2104,5121
2104,7308
2104,11283
2104,10474
2104,10736
2104,2215
2104,2302
2104,9704
2104,4697
2104,4551
2104,10774
2104,1710
2104,3918
2104,5777
2104,6724
2104,8815
2104,2852
2104,2540
2104,7986
2104,3658
2104,8335
2104,3077
2104,6593
2104,1277
2104,10846
2104,4689
2104,4001
2104,9378
2104,7473
2104,4340
2104,804
2104,6614
2104,11187
10086,3749
10086,842
10086,10133
10086,6379
10086,881
10086,5017
10086,9294
10086,6935
10086,3842
9425,3749
9425,11202
9425,10815
9425,3069
9425,2723
9425,8685
9425,5996
9425,85
9425,2458
9425,4347
9425,9070
9425,5567
9425,76
9425,8220
9425,5728
9425,1820
9425,11064
9425,7808
9425,3589
9425,8045
10365,3749
10365,3556
10365,11032
10365,4621
10365,9113
10365,7270
10365,3515
10365,3658
10365,10859
10365,10953
10365,939
10365,10834
10365,5763
10365,5916
10365,2971
10365,5910
10365,3886
10365,11074
10365,9396
10365,5145
10365,5970
10365,6265
10365,6478
10365,5740
1410,3749
1410,814
1410,9429
624,3749
624,11
624,11177
624,4621
624,5777
624,10698
624,3658
624,2104
624,6422
624,6593
624,2782
624,9704
624,7696
624,8889
624,1277
624,6614
624,673
624,1276
624,10958
624,148
1168,3749
1168,8595
1168,6074
1168,1071
1168,6118
1168,383
1168,7020
1168,7490
1168,10103
1168,8045
1168,7651
5257,3749
5257,6272
5257,4615
5257,6392
5257,7080
5257,1788
5257,9233
5257,8045
5088,3749
5088,4444
5088,362
5088,2273
5088,6647
5088,4372
10801,3749
10801,6600
10801,2368
10801,10922
10801,2417
10801,10530
10801,10835
10801,2690
10801,8094
10801,10836
10801,9429
10801,1457
10575,3749
10575,604
10575,10533
10575,6813
148,3749
148,4902
148,6658
148,6290
148,5341
148,8436
148,9400
148,9848
148,624
148,2782
148,2104
148,3658
148,9560
148,4900
148,6780
148,4964
148,10578
148,6593
148,4642
148,8547
148,9900
148,8781
148,7249
148,9648
148,8889
148,5364
148,10823
148,11244
148,661
148,5105
148,9119
148,10774
148,712
148,8045
148,11064
148,10958
148,9122
9485,3749
9485,5470
9485,9113
9485,10438
9485,8545
9485,290
9485,2874
9485,2982
9485,2658
9485,5916
9485,8020
9485,8045
10739,10341
10739,356
10739,4037
10739,2095
10739,8496
10739,8045
356,10739
356,3083
356,4444
356,2609
356,10818
356,6833
356,5008
356,6598
356,6478
356,8059
9456,1175
9456,4721
9456,2281
9456,7125
9456,2859
9456,617
9456,8414
9456,5133
9456,6792
9456,8734
9456,9043
9456,10671
9456,6736
9456,9725
9456,998
9456,673
9456,6784
9456,9741
9456,9146
9456,3002
9456,8773
9456,3630
9456,10531
9456,6042
9456,2908
9456,3953
9456,11074
9456,107
9456,3909
9456,5368
9456,2132
9456,4925
9456,8547
9456,5283
9456,2292
9456,7511
9456,3805
9456,3680
8094,1175
8094,7201
8094,9022
8094,8594
8094,2859
8094,3902
8094,9414
8094,1335
8094,3823
8094,541
8094,9113
8094,8186
8094,4907
8094,10133
8094,3263
8094,1220
8094,7270
8094,4898
8094,6934
8094,7027
8094,5229
8094,10011
8094,11074
8094,3446
8094,8717
8094,9548
8094,2441
8094,8220
8094,8233
8094,1277
8094,6516
8094,2525
8094,3916
8094,7312
8094,8300
8094,1051
8094,4361
8094,4537
8094,4569
8094,10119
8094,10902
8094,6422
8094,8889
8094,10146
8094,1518
8094,762
8094,5157
8094,5707
8094,6265
8094,5491
8094,10801
8094,1920
8094,8347
8094,571
8094,5740
203,1175
203,9734
203,7125
203,5368
203,4486
203,7353
203,6784
203,2450
203,8547
203,6042
5368,1175
5368,2281
5368,7125
5368,2859
5368,203
5368,3925
5368,9522
5368,5133
5368,6852
5368,6792
5368,6943
5368,10671
5368,6736
5368,6784
5368,9908
5368,9239
5368,3348
5368,8624
5368,7328
5368,8547
5368,4533
5368,8244
5368,9146
5368,10174
5368,8773
5368,10531
5368,3680
5368,7853
5368,9381
5368,9456
5368,3108
5368,6042
5368,2908
5368,11074
5368,2965
5368,9725
5368,3623
5368,107
5368,4036
5368,7511
5368,4925
5368,2284
5368,3630
8437,1175
8437,9642
8437,5133
8437,3534
8437,1289
8437,2171
8437,3658
8437,422
8437,10011
8437,531
8437,7942
8437,5453
8437,10531
8437,1508
8437,9012
8437,8442
8437,3133
8437,5830
8437,8045
5283,1175
5283,4275
5283,5133
5283,6792
5283,9725
5283,2171
5283,531
5283,5729
5283,3623
5283,8547
5283,4268
5283,9456
5283,1508
5283,8045
5283,6042
5283,10531
290,1175
290,3040
290,3357
290,8571
290,10434
290,8734
290,5563
290,814
290,5033
290,10299
290,9363
290,2626
290,2658
290,3297
290,7328
290,9146
290,8267
290,6658
290,3953
290,3682
290,5910
290,9485
290,86
290,8045
290,5453
290,6265
2284,1175
2284,1005
2284,11292
2284,11032
2284,6852
2284,4896
2284,6441
2284,8128
2284,9725
2284,11323
2284,10852
2284,3870
2284,5368
2284,422
2284,11114
2284,3623
2284,8547
2284,8060
2284,9427
2284,8950
2284,86
2284,3318
2284,9381
2284,107
3623,1175
3623,2859
3623,5133
3623,6852
3623,6792
3623,10671
3623,3804
3623,2171
3623,5368
3623,10011
3623,4036
3623,8624
3623,6927
3623,4608
3623,5289
3623,7328
3623,7903
3623,5453
3623,3548
3623,2284
3623,2371
3623,1508
3623,6042
3623,8300
3623,4896
3623,9725
3623,8045
3623,10531
3623,9146
3623,814
3623,3680
3623,3630
3623,8220
3623,531
3623,5283
3623,8547
3623,107
3623,10513
8102,1175
8102,9142
8102,2728
8102,7311
8102,1661
8102,11064
8102,6169
8102,6151
8102,3824
8102,251
8102,5453
8102,11097
8102,9635
8102,4494
8102,10311
2908,1175
2908,6792
2908,743
2908,2227
2908,9456
2908,5368
2908,11074
2908,9146
2908,4533
2908,107
998,1175
998,9456
998,531
998,5453
6042,1175
6042,4902
6042,7125
6042,2859
6042,203
6042,9522
6042,5133
6042,6852
6042,6792
6042,4896
6042,3442
6042,6784
6042,10538
6042,5262
6042,9456
6042,9239
6042,5368
6042,11113
6042,9441
6042,4036
6042,4925
6042,8150
6042,8773
6042,3623
6042,3166
6042,665
6042,5283
6042,1101
6042,9146
6042,8950
6042,3630
6042,8373
6042,8547
6042,11064
6042,10958
6042,4278
6042,4486
6042,7853
6042,9122
6042,1553
6042,11121
6042,9725
6042,107
6042,4502
6042,8702
5453,1175
5453,3635
5453,8414
5453,5133
5453,6852
5453,6792
5453,744
5453,8102
5453,4896
5453,8734
5453,998
5453,2132
5453,290
5453,531
5453,10174
5453,513
5453,8437
5453,8373
5453,3623
5453,2752
5453,5068
5453,9012
5453,5939
5453,10958
5453,8244
5453,4937
5453,10531
5453,9725
5453,3133
5453,8220
10531,1175
10531,2859
10531,9642
10531,174
10531,5133
10531,6852
10531,6792
10531,6941
10531,4896
10531,10384
10531,8128
10531,9725
10531,3804
10531,9456
10531,2171
10531,3348
10531,5368
10531,10849
10531,4925
10531,531
10531,10935
10531,5453
10531,3623
10531,5283
10531,8437
10531,3002
10531,1508
10531,3680
10531,8300
10531,3133
10531,684
10531,5930
10531,107
2859,1175
2859,9456
2859,6792
2859,8094
2859,3166
2859,5133
2859,1508
2859,9146
2859,6927
2859,5368
2859,1331
2859,2426
2859,3623
2859,8624
2859,6347
2859,3348
2859,2132
2859,7511
2859,4925
2859,8373
2859,8547
2859,3680
2859,531
2859,3630
2859,10513
2859,6852
2859,8045
2859,6042
2859,10531
2859,9725
2859,45
2859,9522
5850,1175
5850,10473
5850,9734
5850,5619
5850,2342
6852,1175
6852,8337
6852,7125
6852,2859
6852,1208
6852,1737
6852,5133
6852,6792
6852,6441
6852,4533
6852,7328
6852,1508
6852,5368
6852,1331
6852,2284
6852,6736
6852,4896
6852,6143
6852,8624
6852,3870
6852,2171
6852,3909
6852,3348
6852,7511
6852,5044
6852,6784
6852,8774
6852,4925
6852,2292
6852,8547
6852,3623
6852,10935
6852,8300
6852,3680
6852,531
6852,4368
6852,10384
6852,8950
6852,9181
6852,6934
6852,6042
6852,5453
6852,8244
6852,10531
6852,10271
6852,9725
6852,9441
6852,9146
6852,107
5780,10616
5780,8659
5780,11028
10616,5780
10616,8045
10616,777
11028,5780
8635,8045
8568,4385
4385,8568
4385,8571
4385,10859
4385,2589
3295,7243
3295,6629
6629,3295
6629,10896
6629,6211
6629,9472
6629,5141
6629,3291
6629,59
6629,3911
6629,9652
6629,10547
6629,8045
6629,3817
6629,6199
6629,8557
6629,8789
6629,8566
6629,8265
741,8037
741,5068
5068,741
5068,3987
5068,10133
5068,9498
5068,5317
5068,9105
5068,5453
5068,8045
5068,6232
5068,758
5068,8220
5068,8037
4740,11303
4740,1414
4740,6933
4740,1389
4740,7279
4740,8045
11303,4740
11303,10428
11303,8880
11303,1572
11303,2383
11303,8278
11303,8045
11303,8128
6933,4740
6933,1689
6933,9142
6933,6684
6933,8858
6933,9018
6933,40
6933,9070
6933,1737
6933,9661
6933,4696
6933,8118
6933,988
6933,8049
6933,9570
6933,8045
1389,4740
1389,3021
1389,4357
1389,8302
1389,1842
1389,4603
1389,3609
1389,1027
1389,5950
1389,3686
7279,4740
7279,2709
7279,1737
5561,8293
8293,5561
8293,8646
8293,2941
8293,8045
8001,7552
8001,8420
8001,5567
8001,234
8001,8045
8001,10958
8001,8267
8001,3725
7552,8001
7552,342
7552,9414
7552,5296
7552,10815
7552,5147
7552,5001
7552,1304
7552,10111
7552,8319
7552,1808
7552,85
7552,4278
7552,2993
7552,2515
7552,3318
7552,906
7552,8757
7552,5996
7552,8905
7552,8717
7552,4361
7552,10796
7552,5294
7552,10755
7552,5887
7552,6717
7552,9928
7552,519
7552,3115
7552,2215
7552,10315
8420,8001
8420,3987
8420,9414
8420,3925
8420,8572
8420,2610
8420,2131
8420,9820
8420,9257
8420,6758
8420,9016
8420,8811
8420,890
8420,10834
8420,10958
8420,6265
8420,5105
8420,3318
8420,1753
8420,8220
8420,8300
8420,1450
8420,5274
8420,6478
8420,11064
8420,2329
8420,9621
234,8001
234,6664
234,9848
234,8795
234,3354
234,6791
234,6773
234,5208
234,2774
234,149
8267,8001
8267,5831
8267,4991
8267,10387
8267,4950
8267,9978
8267,6605
8267,6435
8267,1045
8267,7311
8267,7373
8267,290
8267,8169
8267,8902
8267,2452
8267,5335
8267,645
8267,11147
8267,4340
8267,4551
8267,2514
8267,11187
8267,2125
8267,9905
3725,8001
3725,9693
1082,6448
1082,2994
1082,5037
1082,332
1082,6771
1082,4697
1082,7323
1082,9460
6448,1082
6448,4902
6448,6518
6448,8045
2994,1082
2994,8204
7323,1082
7323,3982
7323,9774
7323,10857
7323,6658
7323,5030
7323,3713
7323,8220
7323,6150
7323,4888
7323,6374
7323,8045
7323,8345
7323,8968
7323,332
7323,11283
7323,4486
7323,3233
7323,103
7323,3821
7323,7085
7323,2141
7323,496
7323,7929
9460,1082
9460,6944
9035,45
9035,7840
9035,6569
9035,8045
9035,251
45,9035
45,3492
45,7940
45,8824
45,320
45,11112
45,7125
45,2859
45,7131
45,6436
45,793
45,342
45,11285
45,3503
45,9458
45,4621
45,1021
45,1204
45,2534
45,11009
45,5072
45,8110
45,6735
45,9937
45,983
45,2806
45,3941
45,9725
45,7557
45,6144
45,1700
45,739
45,11104
45,4501
45,4471
45,8967
45,9870
45,9387
45,5993
45,170
45,11041
45,7078
45,10776
45,1281
45,532
45,9179
45,2672
45,5996
45,504
45,11185
45,7489
45,10071
45,9066
45,1201
45,9417
45,10935
45,3624
45,900
45,8512
45,3176
45,2853
45,6566
45,4201
45,10837
45,7544
45,5096
45,8602
45,1070
45,2497
45,9438
45,10775
45,1216
45,3825
45,3782
45,9259
45,1080
45,10672
45,8041
45,427
45,3852
45,3680
45,9024
45,258
45,4044
45,2696
45,5866
45,8691
45,1013
45,9288
7840,9035
7840,4782
7840,9764
7840,8037
6569,9035
6569,5595
6569,1218
6569,6679
6569,5563
6569,795
6569,9748
6569,9070
6569,1551
6569,8945
251,9035
251,4203
251,737
251,342
251,5071
251,8573
251,3182
251,7343
251,4924
251,8102
251,922
251,3159
251,11121
251,983
251,8192
251,6736
251,11128
251,5656
251,8096
251,170
251,7078
251,1399
251,2373
251,1206
251,98
251,2222
251,3652
251,9403
251,8973
251,8802
251,8717
251,5372
251,10148
251,3413
251,4482
251,2900
251,343
251,988
251,1816
251,1748
251,1672
251,3825
251,7957
251,1477
251,4247
251,980
251,1511
251,1387
251,3209
8006,6894
8006,10188
8006,3875
8006,2025
8006,2540
8006,9652
8006,7651
8006,2819
8006,7252
8006,5416
8006,10813
8006,9764
8006,7983
8006,6643
8006,9508
8006,3606
8006,11076
8006,5243
8006,4550
8006,2359
8006,5313
8006,6917
8006,1185
8006,7263
8006,2294
8006,10380
8006,9173
8006,8045
8006,2354
8006,4117
8006,9472
8006,10509
8006,6651
8006,2387
8006,8789
8006,4150
8006,4138
8006,8620
8006,6488
8006,4832
8006,8772
8006,9939
8006,3291
8006,11243
8006,6996
8006,8446
3875,8006
3875,9801
3875,6643
3875,4237
3875,10188
3875,10547
3875,6759
3875,10380
3875,7983
3875,5416
3875,1111
3875,2646
3875,9012
3875,5243
3875,11064
3875,3696
3875,6805
3875,2003
3875,3416
2819,8006
2819,6761
2819,6643
2819,294
2819,10188
2819,10937
2819,10320
2819,5696
2819,9472
2819,759
2819,3535
2819,4128
2819,10813
2819,4663
2819,3302
2819,2085
2819,2116
2819,9652
2819,10920
2819,9476
2819,11076
2819,4798
2819,5243
2819,8659
2819,10380
2819,2811
2819,6199
2819,2237
2819,1049
2819,2387
2819,8789
2819,4832
2819,5723
2819,3291
2819,11243
2819,4332
7252,8006
7252,9173
7252,6643
7252,6312
7252,294
7252,5313
7252,3401
7252,7263
7252,6894
7252,4807
7252,7631
7252,10844
7252,8902
7252,11090
7252,2354
7252,230
7252,8789
7252,4832
7252,8265
7252,10188
7252,8045
7252,5243
7252,2359
9508,8006
9508,9874
9508,9173
9508,4233
9508,2066
9508,6488
9508,4237
9508,5313
9508,9078
9508,1934
9508,7948
9508,8446
9508,7965
9508,10350
9508,4128
9508,10346
9508,2003
9508,3300
9508,56
9508,6878
9508,2041
9508,7263
9508,4508
9508,7983
9508,6894
9508,10599
9508,10188
9508,6192
9508,7567
9508,2025
9508,7959
9508,4126
9508,8358
9508,3118
9508,9953
9508,6524
9508,9712
9508,3291
9508,2192
9508,9780
9508,4796
9508,4161
9508,5997
9508,11068
9508,4151
9508,9652
9508,2159
9508,10077
9508,64
9508,2359
9508,790
9508,10446
9508,9453
9508,4291
9508,2540
9508,3817
9508,4790
9508,4605
9508,10663
9508,2460
9508,6651
9508,5324
9508,8789
9508,8566
9508,5243
9508,4332
3606,8006
3606,4168
3606,2055
3606,299
3606,5931
3606,8045
6917,8006
6917,10188
6917,7651
6917,4150
6917,6651
4117,8006
4117,4374
4117,5219
4117,9712
4117,5997
4117,4521
4117,4796
4117,2213
4117,2548
4117,2387
4117,10188
4117,2025
4117,9764
4117,5243
4117,2359
4117,10380
4117,8045
4117,10663
6651,8006
6651,9874
6651,4374
6651,9173
6651,348
6651,6468
6651,6490
6651,4233
6651,2359
6651,6488
6651,4237
6651,5313
6651,9078
6651,3311
6651,2936
6651,2411
6651,1934
6651,6917
6651,9482
6651,8370
6651,10350
6651,4128
6651,10346
6651,4992
6651,3300
6651,7983
6651,9508
6651,7013
6651,10599
6651,6192
6651,9953
6651,4465
6651,9764
6651,6382
6651,5997
6651,2109
6651,5243
6651,9571
6651,790
6651,10380
6651,10446
6651,9453
6651,8045
6651,3817
6651,4790
6651,10663
6651,7901
6651,8772
6651,3291
4150,8006
4150,4221
4150,4129
4150,2699
4150,6488
4150,6917
4150,3401
4150,5620
4150,2025
4150,2708
4150,2625
4150,5243
4150,1185
4150,9156
4150,2387
8620,8006
8620,6794
8620,10188
8620,2540
8620,10816
8620,9652
8620,6475
8620,9319
8620,3383
8620,2041
8620,2133
8620,7299
8620,9780
8620,11093
8620,7520
8620,7990
8620,6312
8620,7983
8620,8832
8620,7607
8620,5243
8620,9116
8620,5993
8620,5298
8620,5313
8620,10380
8620,6468
8620,10109
8620,2059
8620,3817
8620,4521
8620,10663
8620,8433
8620,9472
8620,6458
8620,5219
8620,9801
8620,2387
8620,8789
8620,6488
8620,4784
8620,7912
8620,3300
8620,3291
8620,4374
8620,8446
8620,8069
8620,10547
9939,8006
9939,8892
9939,3302
9939,3887
9939,10136
9939,10411
9939,2548
9939,7924
9939,8045
9939,8789
3035,2329
3035,10943
3035,1457
3035,8045
3035,4766
3035,9122
3035,8766
8766,3035
8766,10943
8766,1981
8766,9053
8766,9820
8766,6017
8766,9574
8766,9695
8766,8031
8766,2256
8766,8577
8766,7942
8766,10305
8766,5265
8766,10891
8766,2217
8766,7412
8766,9605
8766,588
8766,11206
8766,6693
8766,7696
8766,5143
8766,6099
8766,11100
8766,8788
8766,10271
3890,10144
3890,1681
3890,258
3890,2743
3890,3156
3890,9585
3890,8783
3890,1146
3890,1220
3890,7281
3890,4511
3890,1450
3890,9831
3890,10499
3890,11055
3890,7473
3890,3225
3890,8178
3890,789
258,3890
258,9774
258,334
258,8090
258,10538
258,5748
258,4544
258,890
258,2885
258,358
258,11064
258,8045
258,45
258,9401
258,4668
258,1732
258,6853
258,6340
2743,3890
2743,2027
2743,7265
2743,1732
2743,39
2743,789
2743,8921
2743,10144
2743,5452
2743,1521
2743,10614
2743,5015
2743,1681
2743,3987
2743,10378
3156,3890
3156,6771
3156,708
3156,7207
3156,3705
3156,5550
3156,5950
3156,2484
3156,8324
3156,5096
3156,8045
3156,9736
9585,3890
9585,3225
9585,1653
9585,7422
9585,11251
9585,827
9585,10603
9585,10594
9585,8783
9585,8045
9585,1327
8783,3890
8783,10499
8783,827
8783,9585
8783,8225
8783,1920
8783,5411
8783,8045
1220,3890
1220,4959
1220,4972
1220,6520
1220,1474
1220,8755
1220,9000
1220,2978
1220,1277
1220,4908
1220,4333
1220,6076
1220,134
1220,6340
1220,5011
1220,1034
1220,8094
1220,1601
1220,2329
1220,3314
1220,8220
1220,5087
1220,9987
1220,4022
1220,3767
1220,10538
1220,2885
1220,6658
1220,8045
1220,11064
1220,1048
1220,7795
7281,3890
4511,3890
4511,4189
4511,10336
4511,7311
4511,10378
4511,10530
4511,5445
4511,6151
4511,10330
4511,1592
4511,9681
4511,5833
4511,1770
4511,1059
4511,11064
4511,10311
4511,8045
4511,3987
4511,5037
1450,3890
1450,3679
1450,7760
1450,26
1450,8150
1450,2
1450,5184
1450,1142
1450,6183
1450,8420
1450,9294
1450,10533
1450,5066
1450,6836
1450,4015
1450,46
1450,10958
1450,9090
1450,10943
1450,8037
1450,5185
1450,7747
1450,7065
1450,8045
9831,3890
9831,10144
9831,1681
11055,3890
11055,9861
11055,8072
11055,5006
11055,11123
11055,4809
11055,5218
11055,7543
11055,2153
11055,11227
11055,2626
11055,4261
11055,4766
11055,1820
11055,5252
11055,6658
11055,8045
7473,3890
7473,5587
7473,7916
7473,6520
7473,10922
7473,10180
7473,9122
7473,176
7473,3442
7473,5521
7473,5262
7473,6111
7473,9197
7473,689
7473,9067
7473,1631
7473,9900
7473,2956
7473,10276
7473,3986
7473,8183
7473,6015
7473,1553
7473,5124
7473,8363
7473,2104
7473,6387
3225,3890
3225,3251
3225,7575
3225,10498
3225,3034
3225,1090
3225,6742
3225,2427
3225,9585
3225,1188
3225,7351
3225,8037
3225,6788
3225,421
3225,2260
3225,8649
8178,3890
8178,11048
8178,8045
333,8045
8533,3287
8533,5542
8533,161
8533,8034
8533,7242
8533,6800
8533,8045
8533,9142
8533,10359
3287,8533
3287,11056
3287,2675
3287,7787
3287,8034
3287,10275
3287,11064
3287,5230
5542,8533
161,8533
161,1387
161,8045
8034,8533
8034,7528
8034,6623
8034,2632
8034,2463
8034,7132
8034,1146
8034,8045
8034,6902
8034,5974
8034,330
8034,7993
8034,6644
8034,3287
8034,6338
8034,5230
7242,8533
7242,4256
7242,9457
7242,5670
7242,4102
7242,10727
6800,8533
6800,10022
6800,10662
6800,14
6800,4893
6800,1251
6800,7608
6800,5693
6800,11039
6800,10941
6800,7356
6800,8717
6800,1975
6800,8035
6800,6321
6800,9708
6800,1392
6800,10848
6800,9990
6800,8045
6800,1241
10359,8533
10359,7546
10359,7826
10359,7121
10359,5974
10359,7143
10359,5586
10359,7968
10359,9904
10359,8627
10359,6338
10359,4603
5365,3769
3769,5365
3769,2927
3769,2978
4702,7794
4702,799
4702,11204
4702,284
4702,10823
4702,1221
4702,9761
4702,9598
4702,10951
4702,4876
4702,5105
4702,53
4702,11299
4702,6322
4702,9012
4702,8045
4702,2409
4702,6000
4702,365
4702,9690
8258,7794
8258,9355
8258,4935
8258,11101
8258,3522
8258,8696
8258,6000
8258,10790
8258,3013
8258,4397
8258,2607
8258,2409
3013,7794
3013,10428
3013,8258
3013,6015
3013,9761
3013,6877
3013,9278
3013,8045
3013,3485
6000,7794
6000,10428
6000,7583
6000,1529
6000,113
6000,4758
6000,11204
6000,5630
6000,11121
6000,4702
6000,11101
6000,2953
6000,1221
6000,6305
6000,603
6000,4876
6000,2127
6000,667
6000,7499
6000,8696
6000,10828
6000,8258
6000,1384
6000,3485
6000,8103
6000,5267
6000,10353
6000,3531
6000,2409
6000,11299
